,Unnamed: 0,0
65,65,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
66,66,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
67,67,"#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/hxh18PHXRY"
68,68,"Date: July 28, 2021
Day: Thursday

Fully vaccinated na ko sapagkat nabakunahan na ako ng 2nd dose sa Pedro Guevarra… https://t.co/2o3OhIe5xC"
69,69,RT @ANCALERTS: More Sinovac doses arrive in Manila #COVID19VaccinePH https://t.co/vkLtVTDcOH
71,71,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
72,72,RT @ABSCBNNews: @JervisManahan FULL STORY: The Philippines welcomes the arrival of another 1.5 million doses of the COVID-19 vaccine develo…
80,80,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
81,81,"RT @ABSCBNNews: The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Manila said…"
82,82,RT @ABSCBNNews: @JervisManahan FULL STORY: The Philippines welcomes the arrival of another 1.5 million doses of the COVID-19 vaccine develo…
83,83,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
84,84,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
85,85,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
87,87,RT @ABSCBNNews: @JervisManahan FULL STORY: The Philippines welcomes the arrival of another 1.5 million doses of the COVID-19 vaccine develo…
88,88,RT @ABSCBNNews: @JervisManahan FULL STORY: The Philippines welcomes the arrival of another 1.5 million doses of the COVID-19 vaccine develo…
89,89,@JervisManahan FULL STORY: The Philippines welcomes the arrival of another 1.5 million doses of the COVID-19 vaccin… https://t.co/DwpMD24VMq
90,90,More Sinovac doses arrive in Manila #COVID19VaccinePH https://t.co/vkLtVTDcOH
91,91,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
92,92,"RT @ABSCBNNews: The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Manila said…"
93,93,"RT @ABSCBNNews: The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Manila said…"
94,94,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
95,95,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
96,96,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
97,97,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
98,98,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
99,99,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
100,100,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
101,101,JUST IN: Dumating na sa bansa ang karagdagang 1.5 milyong doses ng Sinovac #COVID19 vaccine. | via @JervisManahan… https://t.co/tZ4Z1ULNqi
102,102,RT @ABSCBNNews: JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via @JervisManahan #COV…
103,103,JUST IN: Another batch of 1.5 million doses of Sinovac coronavirus vaccine arrives in the country | via… https://t.co/5rVSaHBjLY
104,104,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
105,105,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
106,106,"RT @ABSCBNNews: The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Manila said…"
107,107,"RT @ABSCBNNews: The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Manila said…"
108,108,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
109,109,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
110,110,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
111,111,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
112,112,"The UK will donate 415,000 AstraZeneca COVID-19 vaccines to the Philippines, the outgoing British ambassador in Man… https://t.co/IzdvKo9apC"
113,113,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
114,114,"RT @ANCALERTS: UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
115,115,"UK to donate 415,000 AstraZeneca vaccines to Philippines #COVID19VaccinePH https://t.co/1Uc5DsXTxv"
116,116,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
117,117,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
118,118,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
119,119,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
120,120,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
121,121,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
122,122,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
123,123,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
124,124,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH https://…"
125,125,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
126,126,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH https://…"
127,127,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH https://…"
128,128,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
129,129,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH"
130,130,"RT @ABSCBNNews: PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH https://…"
131,131,"PH to receive 415,000 doses of AstraZeneca vaccine donated by UK, according to @ukinphilippines.
#COVID19VaccinePH https://t.co/yLKqyFS7V0"
132,132,"RT @ABSCBNNews: Kawalan ng sistema sa pila sa bakunahan sa San Andres Sports Complex sa Maynila, inirereklamo #COVID19VaccinePH https://t.c…"
133,133,"1st dose done 😉
Thanks, Ayala VIP 👍🏻
#AstraZeneca #Covid19VaccinePH https://t.co/fYUeVNNjUp"
134,134,"Get vaccinated! You are eligible to get a covid-19 vaccine❤️
#JohnsonandJohnsonCovid19vaccine
#COVID19VaccinePH https://t.co/ML2VOGaJEU"
135,135,"#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/HSZt5DlLSw"
136,136,RT @ABSCBNNews: Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will never contract the dis…
137,137,RT @ABSCBNNews: Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will never contract the dis…
138,138,ABSCBNNews: Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will ne… https://t.co/dNaTdBDjqU
139,139,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
140,140,"RT @ANCALERTS: No jab, no entry rule in Lapu-Lapu City 'discriminatory, prescriptive': Año #COVID19VaccinePH https://t.co/T0eHLukf6G"
141,141,RT @ABSCBNNews: Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will never contract the dis…
142,142,RT @ABSCBNNews: Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will never contract the dis…
143,143,Experts have said that getting the full regimen of the #COVID19VaccinePH does not guarantee one will never contract… https://t.co/ydqKvFDOmM
144,144,"RT @DZMMTeleRadyo: ALAMIN: Delta variant, paggamit ng 3rd dose o booster shot tinalakay #COVID19VaccinePH https://t.co/9exB3qkt0e"
145,145,"ALAMIN: Delta variant, paggamit ng 3rd dose o booster shot tinalakay #COVID19VaccinePH https://t.co/9exB3qkt0e"
146,146,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
147,147,"No jab, no entry rule in Lapu-Lapu City 'discriminatory, prescriptive': Año #COVID19VaccinePH https://t.co/T0eHLukf6G"
148,148,"Marikina City- 15mins mula dumating ako hanggang maturok ang bakuna.

San Juan City- 30mins na, nakapila pa rin sa… https://t.co/21p1GTTLqd"
149,149,"RT @ABSCBNNews: Kawalan ng sistema sa pila sa bakunahan sa San Andres Sports Complex sa Maynila, inirereklamo #COVID19VaccinePH https://t.c…"
150,150,"RT @ABSCBNNews: Kawalan ng sistema sa pila sa bakunahan sa San Andres Sports Complex sa Maynila, inirereklamo #COVID19VaccinePH https://t.c…"
151,151,"Kawalan ng sistema sa pila sa bakunahan sa San Andres Sports Complex sa Maynila, inirereklamo #COVID19VaccinePH https://t.co/xRu9bOzEb0"
152,152,"Kawalan ng sistema sa pila sa bakunahan sa San Andres Sports Complex sa Maynila, inirereklamo #COVID19VaccinePH  https://t.co/aiNRiEcpGq"
153,153,"Just got a 2nd dose of vaccine using Sinovac and now I'm fully vaccinated myself.

A JAB WELL DONE... 💙👊💗💞😉… https://t.co/q8oM8Pk0Y7"
154,154,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
155,155,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
156,156,RT @DZMMTeleRadyo: Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng mas nak…
157,157,Hinikayat ni DILG Sec. Eduardo Año ang publiko na magpabakuna na kontra #COVID19 lalo at ngayo'y may banta pa ng ma… https://t.co/l9DBMVOBeN
158,158,"RT @DZMMTeleRadyo: Inulan, naging siksikan, at nagkaroon pa umano ng kalituhan sa pila. 'Yan ang naging sitwasyon sa isang vaccination hub…"
159,159,"Inulan, naging siksikan, at nagkaroon pa umano ng kalituhan sa pila. 'Yan ang naging sitwasyon sa isang vaccination… https://t.co/pmWP5cCFqy"
160,160,As early as first week of July the company we ordered vaccines from has been waiting for #IATF to sign this MPA doc… https://t.co/uTso2S1WNc
161,161,"While the vaccine is not an assurance that you will not get the virus, it will prevent you from getting seriously i… https://t.co/GTp8OCiDCl"
162,162,"While the vaccine is not an assurance that you will not get the virus, it will prevent you from getting seriously i… https://t.co/qbgb2hPNDX"
163,163,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
164,164,RT @ANCALERTS: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already fu…
165,165,"RT @Nighbro2: Your vaccine is your shield to protect &amp; fight against Corona virus.

#coronavirus #COVID19 #COVID19VaccinePH #vaccinatedandh…"
166,166,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
167,167,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
168,168,"RT @BiradLicono: After assist SM Employee , I GOT MY COVID-19 VACCINE 💉💪 . Thank you so much sir &amp; ma'am naisingit kami ☺️👍.
 
#covid19vacc…"
169,169,"RT @dearscarjames: getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako. ‘yun…"
170,170,"RT @DZMMTeleRadyo: 10,000 doses ng Sinovac vaccine para sa tourism workers nasa Boracay na #COVID19VaccinePH 

https://t.co/AZMeOvwbgT"
171,171,"RT @PhilippineStar: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is rea…"
172,172,"RT @philstarlife: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is reall…"
173,173,"RT @drsitesh_roy: During the peak of the 2nd Wave of COVID19 in India, did oxygen shortage lead to more deaths? Dr Roy shares his views.
#O…"
174,174,"During the peak of the 2nd Wave of COVID19 in India, did oxygen shortage lead to more deaths? Dr Roy shares his vie… https://t.co/dggVqmMiTN"
175,175,"RT @PhilippineStar: ""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is rea…"
176,176,"""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is… https://t.co/RxlvelD0hC"
177,177,"""Time and billions of vaccinated individuals have silenced the naysayers. The only thing that can slow this down is… https://t.co/8dwW9Sq5Uy"
178,178,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
179,179,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
180,180,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
181,181,"10,000 doses ng Sinovac vaccine para sa tourism workers nasa Boracay na #COVID19VaccinePH 

https://t.co/AZMeOvwbgT"
182,182,"RT @dearscarjames: getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako. ‘yun…"
183,183,"getting my 2nd dose this week. pero ngayong 1st dose pa lang meron, feeling ko kahit sa ubo’t sipon, immune na ako.… https://t.co/CXZIFlzpqj"
184,184,"After assist SM Employee , I GOT MY COVID-19 VACCINE 💉💪 . Thank you so much sir &amp; ma'am naisingit kami ☺️👍.… https://t.co/F1YZpIaA4X"
185,185,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
186,186,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
187,187,"RT @ABSCBNNews: 10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
188,188,"10,000 doses of Sinovac vaccine for tourism workers arrive in Boracay 
#COVID19VaccinePH 
https://t.co/YfqWOgNLO8"
189,189,RT @ABSCBNNews: Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
190,190,Manila opens #COVID19 vaccination hub in UST #COVID19VaccinePH https://t.co/s56f1jhpsr
191,191,"Your vaccine is your shield to protect &amp; fight against Corona virus.

#coronavirus #COVID19 #COVID19VaccinePH… https://t.co/ZmHlaFC9KS"
192,192,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
193,193,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
194,194,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
195,195,"@pia_gutierrez #COVID19 quarantine classifications will now be reviewed every 15 days, as Philippines faces threat… https://t.co/RZMOq3tWvX"
196,196,@pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos a… https://t.co/cYvHRBGBec
197,197,RT @ABSCBNNews: @pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos already f…
198,198,@pia_gutierrez Roque: Philippines has administered 17.5 million #COVID19 jabs as of Monday; 6.3 million Filipinos a… https://t.co/nvg25WKN3M
199,199,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
200,200,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
201,201,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
202,202,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
203,203,"RT @DZMMTeleRadyo: TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng Pfizer…"
204,204,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
205,205,"RT @ABSCBNNews: Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
206,206,"Over 350,000 more doses of Pfizer vaccine arrive in PH 
#COVID19VaccinePH

https://t.co/xyzQe9zqfw"
207,207,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
208,208,"RT @DZMMTeleRadyo: TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng Pfizer…"
209,209,"TINGNAN: Dumating na sa Pilipinas ang eroplanong lulan ang karagdagang 300,000 doses ng bakuna kontra #COVID19 ng P… https://t.co/r5adugXleo"
211,211,RT @DZMMTeleRadyo: Nabakunahan ka na ba laban sa #COVID19? Maraming restaurant ang nag-aalok ng mga diskwento sa mga naturukan na vs corona…
212,212,Nabakunahan ka na ba laban sa #COVID19? Maraming restaurant ang nag-aalok ng mga diskwento sa mga naturukan na vs c… https://t.co/NR9N6mrK5y
213,213,#PublicHealth #COVID19Vaccines #Covid19VaccineReport #Covid19VaccinePH Where are we now ? https://t.co/CsQlrgN83X
214,214,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
215,215,RT @ABSCBNNews: Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are already…
216,216,Have you gotten your COVID-19 vaccine already? Many restaurants are offering discounts and treats to those who are… https://t.co/JuEC7pEnmc
217,217,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
218,218,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
219,219,"RT @DZMMTeleRadyo: Duterte: I implore Filipinos who are now in list of sectors to be inoculated to get vaccinated now, And for those who re…"
220,220,"Duterte: I implore Filipinos who are now in list of sectors to be inoculated to get vaccinated now, And for those w… https://t.co/aDwyy3r4w4"
221,221,Pinuri ni Pang. Duterte ang lokal na pamahalaan ng San Juan dahil bakunado na ang 70 porsiyento ng populasyon ng lu… https://t.co/4SWHA9ioev
222,222,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
223,223,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
224,224,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
225,225,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
226,226,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
227,227,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
228,228,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
229,229,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
230,230,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
231,231,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
232,232,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
233,233,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
234,234,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
235,235,"RT @ABSCBNNews: As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are now fully…"
236,236,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
237,237,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
238,238,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
239,239,"RT @ANCALERTS: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
240,240,"LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷… https://t.co/OzekEq9QsS"
241,241,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
242,242,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
244,244,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
245,245,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
246,246,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
247,247,"RT @ABSCBNNews: LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷: Manila…"
248,248,"LOOK: Manila City opens new vaccination site in UST (@UST1611official) | via @_katrinadomingo #COVID19VaccinePH

(📷… https://t.co/zWWNPbhAEb"
249,249,"RT @ABSCBNNews: As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are now fully…"
250,250,"RT @DZMMTeleRadyo: [As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314 ang…"
251,251,"[As of July 25] Umabot na sa 17,202,421 doses ng #COVID19VaccinePH ang naiturok sa Pilipinas.

Umakyat sa 6,089,314… https://t.co/CmhMj1ccP5"
252,252,"As of July 25, the Philippines has administered 17,202,421 doses of #COVID19 vaccines. 

6,089,314 Filipinos are no… https://t.co/877pPPwBq1"
253,253,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
254,254,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
255,255,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
256,256,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
257,257,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
258,258,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
259,259,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
260,260,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
261,261,"RT @ABSCBNNews: LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully vaccinate…"
262,262,"LOOK: Pasig City's vaccine report. 

Pasig Mayor Vico Sotto says most senior citizens in the city have been fully v… https://t.co/X7a2NpeQ32"
273,273,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
275,275,"RT @ANCALERTS: Duterte denies COVID-19 vaccine shortage in PH, shuns walk-ins #COVID19VaccinePH https://t.co/X0Gz02jTKY"
286,286,RT @YahooPH: The National Task Force Against Covid-19 reported that the number of fully vaccinated individuals in the Philippines increased…
287,287,The National Task Force Against Covid-19 reported that the number of fully vaccinated individuals in the Philippine… https://t.co/qxkVWqAxuR
297,297,"RT @arab2ph: فيديو: يحتشد الالاف  للحصول على الجرعة الأولى من #COVID19VaccinePH على بوابات مجمع سان أندريس بوكيد في #مانيلا 
 أعلن المسؤولو…"
